pass,candidate,log10_EI,log10_Cb,EI,Cb,objective,invalid,fig8_001_loss,fig8_002_loss,fig8vertical_001_loss,osc_001_loss,osc_002_loss
3,30,-4.203009115359883,-2.2909884326041516,6.266007128797605e-05,0.005116954643231064,0.00011092424392700195,False,5.7786284742178395e-05,0.00021349452435970306,7.041912613203749e-05,0.00015461552538909018,5.8305773563915864e-05
3,31,-4.203009115359883,-2.2021683812141237,6.266007128797605e-05,0.0062781490020366315,0.0001220914418809116,False,6.168936670292169e-05,0.00015307935245800763,8.35302344057709e-05,0.00023190604406408966,8.025221904972568e-05
3,32,-4.034996078351928,-2.8239087409443187,9.225797579462985e-05,0.0015000000000000005,9.610241249902174e-05,False,5.858359145349823e-05,0.0002223253541160375,5.7680732425069436e-05,8.290445111924782e-05,5.90179261052981e-05
3,33,-4.034996078351928,-2.7350886895542907,9.225797579462985e-05,0.0018403961261435984,9.046386549016461e-05,False,5.808495916426182e-05,0.00019452896958682686,5.806522676721215e-05,8.317833271576092e-05,5.8461835578782484e-05
3,34,-4.034996078351928,-2.646268638164263,9.225797579462985e-05,0.0022580386007495755,8.470270404359326e-05,False,5.841881284140982e-05,0.00016229148604907095,5.794708340545185e-05,8.718268509255722e-05,5.7673452829476446e-05
3,35,-4.034996078351928,-2.5574485867742354,9.225797579462985e-05,0.0027704569956681496,8.062492270255461e-05,False,5.831440648762509e-05,0.00014259394083637744,5.7681823818711564e-05,8.518226240994409e-05,5.9352176322136074e-05
3,36,-4.034996078351928,-2.4686285353842075,9.225797579462985e-05,0.003399158881650062,8.328822150360793e-05,False,5.846283966093324e-05,0.0001487874542362988,5.8871057262877e-05,9.211889118887484e-05,5.8200857893098146e-05
3,37,-4.034996078351928,-2.3798084839941795,9.225797579462985e-05,0.004170532558623586,9.098570444621146e-05,False,5.824334948556498e-05,0.00016971040167845786,6.205663521541283e-05,0.0001073126622941345,5.760546264355071e-05
3,38,-4.034996078351928,-2.2909884326041516,9.225797579462985e-05,0.005116954643231064,0.00011739733599824831,False,6.12546646152623e-05,0.0002650781243573874,6.895952537888661e-05,0.00013133777247276157,6.0356600442901254e-05
3,39,-4.034996078351928,-2.2021683812141237,9.225797579462985e-05,0.0062781490020366315,0.00013758346904069185,False,6.617303006350994e-05,0.00021853578800801188,8.598179556429386e-05,0.00019749844796024263,0.00011972833453910425
3,40,-3.8669830413439734,-2.8239087409443187,0.00013583664880629958,0.0015000000000000005,9.670562576502562e-05,False,5.878105730516836e-05,0.00022584394901059568,5.78577964915894e-05,8.286607771879062e-05,5.817923374706879e-05
3,41,-3.8669830413439734,-2.7350886895542907,0.00013583664880629958,0.0018403961261435984,8.596070983912796e-05,False,5.8185411035083234e-05,0.00017308689712081105,5.757012331741862e-05,8.278148743556812e-05,5.817963392473757e-05
3,42,-3.8669830413439734,-2.646268638164263,0.00013583664880629958,0.0022580386007495755,8.349611744051799e-05,False,5.784438690170646e-05,0.00015450417413376272,5.907885133638047e-05,8.768557745497674e-05,5.836757554789074e-05
3,43,-3.8669830413439734,-2.5574485867742354,0.00013583664880629958,0.0027704569956681496,8.361067739315331e-05,False,5.857142969034612e-05,0.00015194359002634883,5.823318861075677e-05,9.096419671550393e-05,5.834100011270493e-05
3,44,-3.8669830413439734,-2.4686285353842075,0.00013583664880629958,0.003399158881650062,8.392571908188984e-05,False,5.815638724016026e-05,0.00014106748858466744,5.810294169350527e-05,0.00010403552005300298,5.8266279665986076e-05
3,45,-3.8669830413439734,-2.3798084839941795,0.00013583664880629958,0.004170532558623586,9.344824502477422e-05,False,5.813343886984512e-05,0.00018430034106131643,6.370394112309441e-05,0.00010114464384969324,5.9958863857900724e-05
3,46,-3.8669830413439734,-2.2909884326041516,0.00013583664880629958,0.005116954643231064,0.00011158426059409976,False,6.1899030697532e-05,0.00025838817236945033,6.474184192484245e-05,0.0001092082675313577,6.368396861944348e-05
3,47,-3.8669830413439734,-2.2021683812141237,0.00013583664880629958,0.0062781490020366315,0.00011686990183079615,False,7.190882752183825e-05,0.00021607076632790267,6.751777254976332e-05,0.00015823643479961902,7.061567157506943e-05
3,48,-3.6989700043360187,-2.8239087409443187,0.00020000000000000004,0.0015000000000000005,9.186621173284948e-05,False,5.879098171135411e-05,0.00020026092533953488,5.788667476736009e-05,8.445746061624959e-05,5.793500895379111e-05
3,49,-3.6989700043360187,-2.7350886895542907,0.00020000000000000004,0.0018403961261435984,8.823380630929023e-05,False,5.815385520691052e-05,0.00018329946033190936,5.767446054960601e-05,8.476179209537804e-05,5.7279459724668413e-05
3,50,-3.6989700043360187,-2.646268638164263,0.00020000000000000004,0.0022580386007495755,8.524853910785168e-05,False,5.800994404125959e-05,0.0001634811342228204,5.771156429545954e-05,8.79517465364188e-05,5.90883064433001e-05
3,51,-3.6989700043360187,-2.5574485867742354,0.00020000000000000004,0.0027704569956681496,8.076390804490075e-05,False,5.773314478574321e-05,0.00013965695688966662,5.78889375901781e-05,8.979972335509956e-05,5.874074486200698e-05
3,52,-3.6989700043360187,-2.4686285353842075,0.00020000000000000004,0.003399158881650062,8.728290413273498e-05,False,5.781299478258006e-05,0.00016542841331101954,5.9327925555408e-05,9.548802336212248e-05,5.835711635882035e-05
3,53,-3.6989700043360187,-2.3798084839941795,0.00020000000000000004,0.004170532558623586,9.84663056442514e-05,False,5.811534356325865e-05,0.00018566558719612658,5.8084486227016896e-05,0.0001308058708673343,5.966019307379611e-05
3,54,-3.6989700043360187,-2.2909884326041516,0.00020000000000000004,0.005116954643231064,0.00010532602027524263,False,6.420003774110228e-05,0.00020149772171862423,6.307201692834496e-05,0.00013563981337938458,6.222049705684185e-05
3,55,-3.6989700043360187,-2.2021683812141237,0.00020000000000000004,0.0062781490020366315,0.00014219745935406536,False,6.64571052766405e-05,0.00028936771559529006,7.908754923846573e-05,0.0001701488217804581,0.00010592609760351479
3,56,-3.530956967328064,-2.8239087409443187,0.00029447134003606954,0.0015000000000000005,9.466024494031444e-05,False,5.907121521886438e-05,0.0002119097043760121,5.856889038113877e-05,8.535873348591849e-05,5.839267396368086e-05
3,57,-3.530956967328064,-2.7350886895542907,0.00029447134003606954,0.0018403961261435984,9.30161913856864e-05,False,5.862637044629082e-05,0.00020314943685662001,5.834590410813689e-05,8.744494698476046e-05,5.751430580858141e-05
3,58,-3.530956967328064,-2.646268638164263,0.00029447134003606954,0.0022580386007495755,8.406751294387504e-05,False,5.899103780393489e-05,0.0001538070064270869,5.8177192840958014e-05,9.132944978773594e-05,5.803285603178665e-05
3,59,-3.530956967328064,-2.5574485867742354,0.00029447134003606954,0.0027704569956681496,8.37941697682254e-05,False,5.8567984524415806e-05,0.0001457759935874492,5.906381556997076e-05,9.703554678708315e-05,5.852754111401737e-05
3,60,-3.530956967328064,-2.4686285353842075,0.00029447134003606954,0.003399158881650062,8.3901897596661e-05,False,5.762829096056521e-05,0.00015100379823707044,5.733076250180602e-05,9.397348912898451e-05,5.957312532700598e-05
3,61,-3.530956967328064,-2.3798084839941795,0.00029447134003606954,0.004170532558623586,9.847928595263511e-05,False,5.7914563512895256e-05,0.0001893343433039263,5.946924284216948e-05,0.00012779269309248775,5.788552880403586e-05
3,62,-3.530956967328064,-2.2909884326041516,0.00029447134003606954,0.005116954643231064,0.00010019396722782403,False,5.8058820286532864e-05,0.0001833542628446594,6.045217014616355e-05,0.0001383150229230523,6.078951264498755e-05
3,63,-3.530956967328064,-2.2021683812141237,0.00029447134003606954,0.0062781490020366315,0.0001457974431104958,False,6.263016985030845e-05,0.0003161350323352963,7.774459663778543e-05,0.00018555087444838136,8.692652045283467e-05
